video,precision,recall,f1
Robbery102_x264.mp4,0.756578947368421,0.8914728682170543,0.8185053380782918
VIRAT_S_000001_resized.mp4_0.1,0.7963400236127509,0.4701440520446097,0.5912344777209643
Stealing101_x264.mp4_0.0,0.7150326797385621,0.8724082934609251,0.7859195402298851
Stealing112_x264.mp4_1.7000000000000002,0.9808102345415778,0.6814814814814815,0.8041958041958043
Robbery106_x264.mp4,0.9277310924369748,0.5004533091568449,0.6501766784452296
Stealing036_x264.mp4,0.920032976092333,0.9670710571923743,0.9429657794676806
Stealing108_x264.mp4,1.0,0.5211800302571861,0.6852312282446544
VIRAT_S_000207_02_000498_000530_resized.mp4,0.9395465994962217,0.4158305462653289,0.5765069551777434
Stealing107_x264.mp4,0.9931467732724157,0.3983963344788087,0.5686723348593852
Robbery004_x264.mp4,0.7234693877551021,0.5821018062397373,0.6451319381255687
Robbery096_x264.mp4_88.5,0.09273182957393483,0.5967741935483871,0.16052060737527113
VIRAT_S_050201_05_000890_000944_resized.mp4_0.1,0.6625,0.4592720970537262,0.5424769703172979
Robbery098_x264.mp4_86.9,0.0,0.0,0.0
Robbery046_x264.mp4,0.375886524822695,0.6091954022988506,0.4649122807017544
Robbery063_x264.mp4,0.7853014037985137,0.5906832298136646,0.6742289968096421
Stealing002_x264.mp4,0.6413255360623782,0.6894383906119028,0.6645122197535851
VIRAT_S_000206_09_001714_001851_resized.mp4,1.0,0.3118928852717249,0.47548529117470484
Burglary001_x264.mp4_0.0,0.9587778855480117,0.5584745762711865,0.70581935023206
Stealing012_x264.mp4,0.8912489379779099,0.45040790038643197,0.5984027381631489
Stealing047_x264.mp4,0.46380697050938335,0.4798890429958391,0.4717109747784594
Robbery013_x264.mp4,0.9342756183745583,0.7813238770685579,0.8509816543289347
Stealing097_x264.mp4,0.699812382739212,0.8998793727382388,0.7873350923482849
Robbery061_x264.mp4_77.7,1.0,0.4378531073446328,0.6090373280943026
