,precision,recall,f1-score,support
False,0.3934540389972145,1.0,0.5647176411794103,1130.0
True,1.0,0.269907795473596,0.4250825082508251,2386.0
accuracy,0.5045506257110353,0.5045506257110353,0.5045506257110353,0.5045506257110353
macro avg,0.6967270194986073,0.634953897736798,0.49490007471511765,3516.0
weighted avg,0.8050634425673642,0.5045506257110353,0.46995955609192325,3516.0
