,precision,recall,f1-score,support
False,0.7114568599717115,1.0,0.8314049586776859,503.0
True,1.0,0.41379310344827586,0.5853658536585366,348.0
accuracy,0.7602820211515864,0.7602820211515864,0.7602820211515864,0.7602820211515864
macro avg,0.8557284299858557,0.7068965517241379,0.7083854061681112,851.0
weighted avg,0.8294509994897424,0.7602820211515864,0.7307920226651548,851.0
