,precision,recall,f1-score,support
False,0.44273275284661756,1.0,0.6137418755803157,661.0
True,1.0,0.5576820839978734,0.7160409556313994,1881.0
accuracy,0.6726986624704957,0.6726986624704957,0.6726986624704957,0.6726986624704957
macro avg,0.7213663764233088,0.7788410419989367,0.6648914156058575,2542.0
weighted avg,0.8550929778251826,0.6726986624704957,0.6894399753348744,2542.0
