,precision,recall,f1-score,support
False,0.1883150756390193,0.9425587467362925,0.3139130434782608,383.0
True,0.9723270440251572,0.33190210390725633,0.4948783610755442,2329.0
accuracy,0.41814159292035397,0.41814159292035397,0.41814159292035397,0.41814159292035397
macro avg,0.5803210598320883,0.6372304253217744,0.4043957022769025,2712.0
weighted avg,0.8616055897877345,0.41814159292035397,0.46932168089864174,2712.0
