,precision,recall,f1-score,support
False,0.7211302211302212,0.9317460317460318,0.8130193905817176,630.0
True,0.9199255121042831,0.6851595006934813,0.7853736089030205,721.0
accuracy,0.8001480384900074,0.8001480384900074,0.8001480384900074,0.8001480384900074
macro avg,0.8205278666172522,0.8084527662197565,0.7991964997423691,1351.0
weighted avg,0.8272230448106791,0.8001480384900074,0.7982654241936046,1351.0
