,precision,recall,f1-score
mean_true_class,0.8415830028216934,0.3460096087761022,0.41850175611823026
mean_false_class,0.1950879705966653,0.7474144635862255,0.24831670778190257
mean_weighted,0.7650996461161664,0.39329607440974845,0.40785111948595065
