,precision,recall,f1-score,support
False,0.10648714810281518,1.0,0.1924778761061947,87.0
True,1.0,0.3060836501901141,0.46870451237263466,1052.0
accuracy,0.35908691834942935,0.35908691834942935,0.35908691834942935,0.35908691834942935
macro avg,0.5532435740514076,0.653041825095057,0.3305911942394147,1139.0
weighted avg,0.931750993753244,0.35908691834942935,0.447605550691177,1139.0
