,precision,recall,f1-score,support
False,0.5825688073394495,0.07488207547169812,0.13270637408568445,1696.0
True,0.2664796633941094,0.8623298033282905,0.40714285714285714,661.0
accuracy,0.29571489181162497,0.29571489181162497,0.29571489181162497,0.29571489181162497
macro avg,0.4245242353667794,0.4686059393999943,0.2699246156142708,2357.0
weighted avg,0.49392437622028534,0.29571489181162497,0.20966968138343206,2357.0
