,precision,recall,f1-score,support
False,0.3907563025210084,0.9029126213592233,0.5454545454545455,103.0
True,0.6153846153846154,0.09937888198757763,0.1711229946524064,161.0
accuracy,0.4128787878787879,0.4128787878787879,0.4128787878787879,0.4128787878787879
macro avg,0.5030704589528119,0.5011457516734005,0.358288770053476,264.0
weighted avg,0.5277455387749506,0.4128787878787879,0.31716901636687733,264.0
