,precision,recall,f1-score,support
False,0.16887125220458554,1.0,0.28894756695586576,383.0
True,1.0,0.1906397595534564,0.32023079697078977,2329.0
accuracy,0.3049410029498525,0.3049410029498525,0.3049410029498525,0.3049410029498525
macro avg,0.5844356261022927,0.5953198797767282,0.30458918196332774,2712.0
weighted avg,0.8826245168120783,0.3049410029498525,0.31581284818918365,2712.0
