,precision,recall,f1-score,support
False,0.4970817120622568,0.9789272030651341,0.6593548387096775,522.0
True,0.990036231884058,0.6788819875776397,0.8054532056005894,1610.0
accuracy,0.7523452157598499,0.7523452157598499,0.7523452157598499,0.7523452157598499
macro avg,0.7435589719731575,0.8289045953213869,0.7324040221551334,2132.0
weighted avg,0.8693409882879134,0.7523452157598499,0.7696824047014074,2132.0
