,precision,recall,f1-score,support
False,0.7598039215686274,1.0,0.8635097493036211,310.0
True,1.0,0.9195402298850575,0.9580838323353293,1218.0
accuracy,0.9358638743455497,0.9358638743455497,0.9358638743455497,0.9358638743455497
macro avg,0.8799019607843137,0.9597701149425287,0.9107967908194752,1528.0
weighted avg,0.9512691202135304,0.9358638743455497,0.9388966819820378,1528.0
