,precision,recall,f1-score,support
False,0.5773809523809523,1.0,0.7320754716981132,194.0
True,1.0,0.938474870017331,0.9682610639248994,2308.0
accuracy,0.9432454036770583,0.9432454036770583,0.9432454036770583,0.9432454036770583
macro avg,0.7886904761904762,0.9692374350086654,0.8501682678115063,2502.0
weighted avg,0.9672309771230634,0.9432454036770583,0.9499477126491215,2502.0
