,precision,recall,f1-score,support
False,0.7242990654205608,1.0,0.8401084010840109,310.0
True,1.0,0.90311986863711,0.9490940465918896,1218.0
accuracy,0.9227748691099477,0.9227748691099477,0.9227748691099477,0.9227748691099477
macro avg,0.8621495327102804,0.951559934318555,0.8946012238379502,1528.0
weighted avg,0.9440659098693546,0.9227748691099477,0.926983084479689,1528.0
