,precision,recall,f1-score,support
False,0.1204362256993836,1.0,0.21498095641134152,254.0
True,1.0,0.4518321513002364,0.6224302869936902,3384.0
accuracy,0.49010445299615174,0.49010445299615174,0.49010445299615174,0.49010445299615174
macro avg,0.5602181128496918,0.7259160756501182,0.41870562170251585,3638.0
weighted avg,0.9385901048179339,0.49010445299615174,0.5939827526429708,3638.0
