video,precision,recall,f1
Normal_Videos_934_x264.mp4,1.0,1.0,1.0
Robbery102_x264.mp4,1.0,0.4263565891472868,0.5978260869565217
VIRAT_S_000001_resized.mp4_0.1,1.0,0.6497444237918215,0.7876910076755158
Normal_Videos_869_x264.mp4,1.0,1.0,1.0
Stealing101_x264.mp4_0.0,1.0,0.6852737905369485,0.813249211356467
Stealing112_x264.mp4_1.7000000000000002,1.0,0.42074074074074075,0.5922836287799792
Normal_Videos_926_x264.mp4,1.0,1.0,1.0
Robbery106_x264.mp4,0.9882978723404255,0.8422484134179511,0.9094468918257466
Stealing036_x264.mp4,1.0,0.970103986135182,0.9848251594457885
Stealing108_x264.mp4,1.0,0.19919314170448815,0.3322119428090833
VIRAT_S_000207_02_000498_000530_resized.mp4,1.0,0.06911928651059086,0.12930135557872785
Normal_Videos_893_x264.mp4,0.0,1.0,0.0
Stealing107_x264.mp4,1.0,0.21786941580756014,0.35778781038374713
Robbery004_x264.mp4,1.0,0.8694581280788177,0.930171277997365
VIRAT_S_050201_05_000890_000944_resized.mp4_0.1,1.0,0.08665511265164645,0.1594896331738437
Normal_Videos_003_x264.mp4,0.0,1.0,0.0
Robbery046_x264.mp4,1.0,0.6954022988505747,0.8203389830508475
Robbery063_x264.mp4,0.9938712972420838,0.6043478260869565,0.7516415604480495
Stealing002_x264.mp4,1.0,0.35666387259010895,0.5257954896509113
Normal_Videos_014_x264.mp4,1.0,1.0,1.0
VIRAT_S_000206_09_001714_001851_resized.mp4,1.0,0.19663953793646627,0.3286529179464678
Burglary001_x264.mp4_0.0,1.0,0.32090395480225986,0.485885372112917
Stealing012_x264.mp4,0.9477477477477477,0.6775440103048519,0.7901852779168754
Stealing047_x264.mp4,0.726027397260274,0.6615811373092927,0.6923076923076924
Robbery013_x264.mp4,1.0,0.4872931442080378,0.6552751837870058
Stealing097_x264.mp4,1.0,0.25331724969843183,0.40423484119345526
Robbery061_x264.mp4_77.7,1.0,0.6115819209039548,0.7589833479404031
