,precision,recall,f1-score,support
False,0.32157850545759864,1.0,0.4866581956797967,383.0
True,1.0,0.6530699871189352,0.7901298701298701,2329.0
accuracy,0.7020648967551623,0.7020648967551623,0.7020648967551623,0.7020648967551623
macro avg,0.6607892527287993,0.8265349935594676,0.6383940329048334,2712.0
weighted avg,0.9041904747751697,0.7020648967551623,0.7472723290847455,2712.0
