,precision,recall,f1-score,support
False,0.0,1.0,0.0,0.0
True,1.0,0.048411497730711045,0.09235209235209235,3966.0
accuracy,0.048411497730711045,0.048411497730711045,0.048411497730711045,0.048411497730711045
macro avg,0.5,0.5242057488653555,0.046176046176046176,3966.0
weighted avg,1.0,0.048411497730711045,0.09235209235209235,3966.0
