,precision,recall,f1-score,support
False,0.4487440597420231,1.0,0.619493908153702,661.0
True,1.0,0.5683147262094631,0.7247457627118644,1881.0
accuracy,0.6805664830841857,0.6805664830841857,0.6805664830841857,0.6805664830841857
macro avg,0.7243720298710116,0.7841573631047316,0.6721198354327832,2542.0
weighted avg,0.8566561068015253,0.6805664830841857,0.6973769681158984,2542.0
