,precision,recall,f1-score,support
False,0.035244608100999476,1.0,0.06808943089430895,134.0
True,1.0,0.15967926689576173,0.27538522323192416,4365.0
accuracy,0.18470771282507223,0.18470771282507223,0.18470771282507223,0.18470771282507223
macro avg,0.5176223040504997,0.5798396334478808,0.17173732706311656,4499.0
weighted avg,0.9712653428507521,0.18470771282507223,0.2692110431534088,4499.0
