,precision,recall,f1-score,support
False,0.45272525027808674,1.0,0.6232771822358346,407.0
True,1.0,0.653276955602537,0.7902813299232736,1419.0
accuracy,0.7305585980284776,0.7305585980284776,0.7305585980284776,0.7305585980284776
macro avg,0.7263626251390434,0.8266384778012685,0.706779256079554,1826.0
weighted avg,0.8780170738571639,0.7305585980284776,0.7530575138724589,1826.0
