,precision,recall,f1-score,support
False,0.020202020202020204,0.01875,0.01944894651539708,320.0
True,0.6314553990610329,0.6489746682750301,0.6400951814396193,829.0
accuracy,0.4734551784160139,0.4734551784160139,0.4734551784160139,0.4734551784160139
macro avg,0.32582870963152655,0.3338623341375151,0.3297720639775082,1149.0
weighted avg,0.46121947109333566,0.4734551784160139,0.46724331444592815,1149.0
