,precision,recall,f1-score,support
False,0.02969561989606533,1.0,0.05767844268204758,40.0
True,1.0,0.3545679012345679,0.5235144002916514,2025.0
accuracy,0.3670702179176755,0.3670702179176755,0.3670702179176755,0.3670702179176755
macro avg,0.5148478099480327,0.677283950617284,0.2905964214868495,2065.0
weighted avg,0.9812047577703837,0.3670702179176755,0.5144909434856543,2065.0
