,precision,recall,f1-score,support
False,0.29838709677419356,1.0,0.4596273291925466,407.0
True,1.0,0.32558139534883723,0.49122807017543857,1419.0
accuracy,0.4759036144578313,0.4759036144578313,0.4759036144578313,0.4759036144578313
macro avg,0.6491935483870968,0.6627906976744187,0.47542769968399257,1826.0
weighted avg,0.8436164010882239,0.4759036144578313,0.48418453152262525,1826.0
