,precision,recall,f1-score,support
False,0.34317032040472173,1.0,0.5109855618330195,407.0
True,1.0,0.4510218463706836,0.6216610004856726,1419.0
accuracy,0.5733844468784228,0.5733844468784228,0.5733844468784228,0.5733844468784228
macro avg,0.6715851602023608,0.7255109231853418,0.566323281159346,1826.0
weighted avg,0.8535982039456307,0.5733844468784228,0.5969923786173101,1826.0
