,precision,recall,f1-score,support
False,0.8510998307952623,1.0,0.9195612431444241,503.0
True,1.0,0.7471264367816092,0.8552631578947367,348.0
accuracy,0.8965922444183314,0.8965922444183314,0.8965922444183314,0.8965922444183314
macro avg,0.9255499153976312,0.8735632183908046,0.8874122005195804,851.0
weighted avg,0.911989676721524,0.8965922444183314,0.8932677840763968,851.0
