,precision,recall,f1-score,support
False,0.0,0.0,0.0,377.0
True,0.7097767513471901,0.9808510638297873,0.82358195623046,940.0
accuracy,0.7000759301442673,0.7000759301442673,0.7000759301442673,0.7000759301442673
macro avg,0.35488837567359505,0.49042553191489363,0.41179097811523,1317.0
weighted avg,0.5065984405970834,0.7000759301442673,0.587826149473525,1317.0
