,precision,recall,f1-score,support
False,0.03220379716414323,1.0,0.06239813736903376,134.0
True,1.0,0.07743413516609393,0.1437380395492239,4365.0
accuracy,0.10491220271171371,0.10491220271171371,0.10491220271171371,0.10491220271171371
macro avg,0.5161018985820716,0.5387170675830469,0.10306808845912883,4499.0
weighted avg,0.9711747741320282,0.10491220271171371,0.14131537964876925,4499.0
