,precision,recall,f1-score,support
False,0.10649895178197065,1.0,0.1924971580143994,254.0
True,1.0,0.37027186761229314,0.5404356264826397,3384.0
accuracy,0.41423859263331503,0.41423859263331503,0.41423859263331503,0.41423859263331503
macro avg,0.5532494758909853,0.6851359338061466,0.3664663922485195,3638.0
weighted avg,0.9376170241211161,0.41423859263331503,0.5161430561167977,3638.0
