,precision,recall,f1-score,support
False,0.5198019801980198,1.0,0.6840390879478827,630.0
True,1.0,0.1927877947295423,0.3232558139534884,721.0
accuracy,0.5692079940784603,0.5692079940784603,0.5692079940784603,0.5692079940784603
macro avg,0.7599009900990099,0.5963938973647711,0.5036474509506855,1351.0
weighted avg,0.7760734622685066,0.5692079940784603,0.4914967189249676,1351.0
