,precision,recall,f1-score,support
False,0.09202898550724638,1.0,0.1685467816854678,254.0
True,1.0,0.2594562647754137,0.4120131393711873,3384.0
accuracy,0.31115997800989553,0.31115997800989553,0.31115997800989553,0.31115997800989553
macro avg,0.5460144927536232,0.6297281323877069,0.29027996052832755,3638.0
weighted avg,0.9366067515994614,0.31115997800989553,0.39501466360093634,3638.0
