,precision,recall,f1-score,support
False,0.6359039190897599,1.0,0.777434312210201,503.0
True,1.0,0.1724137931034483,0.29411764705882354,348.0
accuracy,0.6615746180963572,0.6615746180963572,0.6615746180963572,0.6615746180963572
macro avg,0.8179519595448799,0.5862068965517242,0.5357759796345123,851.0
weighted avg,0.7847939733280249,0.6615746180963572,0.5797913046042323,851.0
