,precision,recall,f1-score,support
False,0.0,0.0,0.0,377.0
True,0.7012678288431062,0.9414893617021277,0.803814713896458,940.0
accuracy,0.6719817767653758,0.6719817767653758,0.6719817767653758,0.6719817767653758
macro avg,0.3506339144215531,0.47074468085106386,0.401907356948229,1317.0
weighted avg,0.5005252536921184,0.6719817767653758,0.5737174115889677,1317.0
