,precision,recall,f1-score,support
False,0.0,0.0,0.0,87.0
True,0.9216216216216216,0.9724334600760456,0.9463459759481961,1052.0
accuracy,0.8981562774363476,0.8981562774363476,0.8981562774363476,0.8981562774363476
macro avg,0.4608108108108108,0.4862167300380228,0.47317298797409807,1139.0
weighted avg,0.8512255890657998,0.8981562774363476,0.8740614281804234,1139.0
