,precision,recall,f1-score,support
False,0.006993006993006993,0.008928571428571428,0.00784313725490196,112.0
True,0.3901098901098901,0.3333333333333333,0.3594936708860759,213.0
accuracy,0.22153846153846155,0.22153846153846155,0.22153846153846155,0.22153846153846155
macro avg,0.19855144855144854,0.17113095238095238,0.18366840407048896,325.0
weighted avg,0.2580819180819181,0.22153846153846155,0.23830948698856366,325.0
