,precision,recall,f1-score,support
False,0.0,1.0,0.0,0.0
True,1.0,0.6293494704992436,0.7725162488393686,3966.0
accuracy,0.6293494704992436,0.6293494704992436,0.6293494704992436,0.6293494704992436
macro avg,0.5,0.8146747352496218,0.3862581244196843,3966.0
weighted avg,1.0,0.6293494704992436,0.7725162488393686,3966.0
