,precision,recall,f1-score,support
False,0.03278688524590164,0.006944444444444444,0.011461318051575933,288.0
True,0.823238566131026,0.9575844716031632,0.8853439680957128,1391.0
accuracy,0.7945205479452054,0.7945205479452054,0.7945205479452054,0.7945205479452054
macro avg,0.4280127256884638,0.4822644580238038,0.44840264307364436,1679.0
weighted avg,0.6876518573192834,0.7945205479452054,0.7354462889934427,1679.0
