,precision,recall,f1-score,support
False,0.0,0.0,0.0,87.0
True,0.9133466135458167,0.8716730038022814,0.892023346303502,1052.0
accuracy,0.8050921861281826,0.8050921861281826,0.8050921861281826,0.8050921861281826
macro avg,0.45667330677290835,0.4358365019011407,0.446011673151751,1139.0
weighted avg,0.8435826492100081,0.8050921861281826,0.823888112652576,1139.0
