,precision,recall,f1-score,support
False,0.05263157894736842,1.0,0.1,45.0
True,1.0,0.09698996655518395,0.17682926829268295,897.0
accuracy,0.14012738853503184,0.14012738853503184,0.14012738853503184,0.14012738853503184
macro avg,0.5263157894736842,0.5484949832775919,0.13841463414634148,942.0
weighted avg,0.9547435467650016,0.14012738853503184,0.17315908031691782,942.0
