,precision,recall,f1-score,support
False,0.35469107551487417,1.0,0.5236486486486487,310.0
True,1.0,0.5369458128078818,0.6987179487179488,1218.0
accuracy,0.6308900523560209,0.6308900523560209,0.6308900523560209,0.6308900523560209
macro avg,0.6773455377574371,0.7684729064039408,0.6111832986832988,1528.0
weighted avg,0.8690799956869181,0.6308900523560209,0.6631999624473447,1528.0
