,precision,recall,f1-score,support
False,0.3333333333333333,1.0,0.5,407.0
True,1.0,0.4263565891472868,0.5978260869565217,1419.0
accuracy,0.5542168674698795,0.5542168674698795,0.5542168674698795,0.5542168674698795
macro avg,0.6666666666666666,0.7131782945736433,0.5489130434782609,1826.0
weighted avg,0.8514056224899599,0.5542168674698795,0.5760214772132007,1826.0
