,precision,recall,f1-score,support
False,0.022727272727272728,0.006944444444444444,0.010638297872340425,288.0
True,0.8202388434946575,0.9381739755571531,0.8752515090543258,1391.0
accuracy,0.7784395473496128,0.7784395473496128,0.7784395473496128,0.7784395473496128
macro avg,0.4214830581109651,0.47255921000079876,0.4429449034633331,1679.0
weighted avg,0.6834411470199662,0.7784395473496128,0.7269438230385951,1679.0
