video,precision,recall,f1
Robbery102_x264.mp4,0.7700564971751412,0.9605355884425651,0.8548134211351521
VIRAT_S_000001_resized.mp4_0.1,0.8255451713395638,0.7542402416356877,0.7882835028077098
Stealing101_x264.mp4_0.0,0.7330371567043619,0.9649122807017544,0.8331420702318109
Stealing112_x264.mp4_1.7000000000000002,0.9798411728772144,0.7920987654320988,0.8760240305843802
Robbery106_x264.mp4,0.9144434222631095,0.9011786038077969,0.9077625570776255
Stealing036_x264.mp4,0.9218057234985892,0.9909012131715771,0.9551054499895594
Stealing108_x264.mp4,1.0,0.6817952597075139,0.8107946026986507
VIRAT_S_000207_02_000498_000530_resized.mp4,0.9542566709021602,0.8372352285395763,0.8919239904988124
Stealing107_x264.mp4,0.972763954270343,0.6627720504009164,0.7883907889358222
Robbery004_x264.mp4,0.7956551255940258,0.9622331691297209,0.8710516536603494
Robbery096_x264.mp4_88.5,0.11264367816091954,0.7903225806451613,0.19718309859154928
VIRAT_S_050201_05_000890_000944_resized.mp4_0.1,0.6782222222222222,0.6611785095320624,0.6695919262834575
Robbery046_x264.mp4,0.3931034482758621,0.8189655172413793,0.5312208760484622
Robbery063_x264.mp4,0.7761904761904762,0.8099378881987578,0.7927051671732523
Stealing002_x264.mp4,0.6637051661730833,0.8453478625314333,0.7435944700460829
VIRAT_S_000206_09_001714_001851_resized.mp4,1.0,0.7130480441060646,0.8324904214559387
Burglary001_x264.mp4_0.0,0.9220985691573926,0.8192090395480226,0.8676140613313388
Stealing012_x264.mp4,0.8728323699421965,0.7780163160154573,0.8227014755959139
Stealing047_x264.mp4,0.5124223602484472,0.9153952843273232,0.6570433051269289
Robbery013_x264.mp4,0.9341642697347395,0.8637706855791962,0.8975894365115923
Stealing097_x264.mp4,0.7145405887600357,0.9662243667068757,0.8215384615384617
Robbery061_x264.mp4_77.7,1.0,0.6680790960451978,0.8010160880609654
