video,precision,recall,f1
Robbery102_x264.mp4,0.7666284403669725,0.9422128259337562,0.8453999367688904
VIRAT_S_000001_resized.mp4_0.1,0.8208655973451328,0.6896491635687733,0.7495580808080808
Stealing101_x264.mp4_0.0,0.7299509001636661,0.9484316852737905,0.8249710982658959
Stealing112_x264.mp4_1.7000000000000002,0.980453972257251,0.7679012345679013,0.8612572694544448
Robbery106_x264.mp4,0.9115128449096099,0.8685403445149592,0.8895078922934078
Stealing036_x264.mp4,0.9214256784123127,0.9857019064124783,0.9524806363826669
Stealing108_x264.mp4,1.0,0.6306101865859809,0.7734652852945726
VIRAT_S_000207_02_000498_000530_resized.mp4,0.9534555712270804,0.7536231884057971,0.8418430884184309
Stealing107_x264.mp4,0.9745984310795667,0.597709049255441,0.7409826753763136
Robbery004_x264.mp4,0.7907949790794979,0.9310344827586207,0.8552036199095023
Robbery096_x264.mp4_88.5,0.11007025761124122,0.7580645161290323,0.19222903885480572
VIRAT_S_050201_05_000890_000944_resized.mp4_0.1,0.6750241080038573,0.6065857885615251,0.6389776357827476
Robbery098_x264.mp4_86.9,0.0,0.0,0.0
Robbery046_x264.mp4,0.3917963224893918,0.7959770114942529,0.5251184834123223
Robbery063_x264.mp4,0.784301212507977,0.7633540372670807,0.7736858671702864
Stealing002_x264.mp4,0.6573187414500684,0.8055322715842415,0.7239171374764595
VIRAT_S_000206_09_001714_001851_resized.mp4,1.0,0.6232606983460226,0.7679120168203138
Burglary001_x264.mp4_0.0,0.9271794871794872,0.7661016949152543,0.8389791183294665
Stealing012_x264.mp4,0.8728593668915413,0.7221983683984543,0.7904135338345863
Stealing047_x264.mp4,0.5003996802557954,0.8682385575589459,0.6348884381338743
Robbery013_x264.mp4,0.934033475549721,0.8410165484633569,0.8850878556989582
Stealing097_x264.mp4,0.7117117117117117,0.9529553679131484,0.8148530170190819
Robbery061_x264.mp4_77.7,1.0,0.6186440677966102,0.7643979057591622
