,precision,recall,f1-score,support
False,0.6498708010335917,1.0,0.78778386844166,503.0
True,1.0,0.22126436781609196,0.3623529411764706,348.0
accuracy,0.681551116333725,0.681551116333725,0.681551116333725,0.681551116333725
macro avg,0.8249354005167959,0.610632183908046,0.5750684048090653,851.0
weighted avg,0.7930493688835448,0.681551116333725,0.613812114401371,851.0
