,precision,recall,f1-score,support
False,0.40585774058577406,1.0,0.5773809523809523,194.0
True,1.0,0.8769497400346621,0.9344413665743305,2308.0
accuracy,0.8864908073541167,0.8864908073541167,0.8864908073541167,0.8864908073541167
macro avg,0.7029288702928871,0.9384748700173311,0.7559111594776414,2502.0
weighted avg,0.9539314155370264,0.8864908073541167,0.906755627024564,2502.0
