,precision,recall,f1-score,support
False,0.12434478741991846,1.0,0.2211862211862212,427.0
True,1.0,0.15056497175141242,0.26172354529830594,3540.0
accuracy,0.24199647088479959,0.24199647088479959,0.24199647088479959,0.24199647088479959
macro avg,0.5621723937099592,0.5752824858757062,0.24145488324226355,3967.0
weighted avg,0.9057462123086224,0.24199647088479959,0.2573601882537231,3967.0
