,precision,recall,f1-score,support
False,0.03274682306940371,1.0,0.06341694273544723,134.0
True,1.0,0.09324169530355098,0.1705783738474434,4365.0
accuracy,0.1202489442098244,0.1202489442098244,0.1202489442098244,0.1202489442098244
macro avg,0.5163734115347018,0.5466208476517755,0.11699765829144532,4499.0
weighted avg,0.971190947830918,0.1202489442098244,0.16738663529020678,4499.0
