,precision,recall,f1-score,support
False,0.42401500938086306,1.0,0.5955204216073782,1130.0
True,1.0,0.35666387259010895,0.5257954896509113,2386.0
accuracy,0.5634243458475541,0.5634243458475541,0.5634243458475541,0.5634243458475541
macro avg,0.7120075046904315,0.6783319362950545,0.5606579556291447,3516.0
weighted avg,0.8148853699090943,0.5634243458475541,0.5482042419577393,3516.0
