,precision,recall,f1-score,support
False,0.0,0.0,0.0,194.0
True,0.9218687072090214,0.9917677642980935,0.95554164057608,2308.0
accuracy,0.9148681055155875,0.9148681055155875,0.9148681055155875,0.9148681055155875
macro avg,0.4609343536045107,0.4958838821490468,0.47777082028804,2502.0
weighted avg,0.8503888793918549,0.9148681055155875,0.8814508818743376,2502.0
