,precision,recall,f1-score,support
False,0.032508491023774864,1.0,0.06296992481203006,134.0
True,1.0,0.086368843069874,0.15900463939266132,4365.0
accuracy,0.11358079573238497,0.11358079573238497,0.11358079573238497,0.11358079573238497
macro avg,0.5162542455118875,0.543184421534937,0.1109872821023457,4499.0
weighted avg,0.9711838492547645,0.11358079573238497,0.1561443033727003,4499.0
