,precision,recall,f1-score,support
False,0.8,0.03404255319148936,0.0653061224489796,235.0
True,0.4805491990846682,0.9905660377358491,0.6471494607087828,212.0
accuracy,0.48769574944071586,0.48769574944071586,0.48769574944071586,0.48769574944071586
macro avg,0.6402745995423341,0.5123042954636692,0.3562277915788812,447.0
weighted avg,0.648493132451789,0.48769574944071586,0.3412586676639198,447.0
