,precision,recall,f1-score,support
False,0.0,0.0,0.0,1696.0
True,0.2773753728163613,0.9848714069591528,0.4328457446808511,661.0
accuracy,0.2761985574883326,0.2761985574883326,0.2761985574883326,0.2761985574883326
macro avg,0.13868768640818066,0.4924357034795764,0.21642287234042554,2357.0
weighted avg,0.07778749318269616,0.2761985574883326,0.12138779687485896,2357.0
