,precision,recall,f1-score,support
False,0.0,1.0,0.0,0.0
True,1.0,0.74125,0.8513998564249821,2400.0
accuracy,0.74125,0.74125,0.74125,0.74125
macro avg,0.5,0.870625,0.42569992821249103,2400.0
weighted avg,1.0,0.74125,0.8513998564249821,2400.0
