,precision,recall,f1-score,support
False,0.0125,0.017857142857142856,0.014705882352941176,112.0
True,0.3333333333333333,0.25821596244131456,0.291005291005291,213.0
accuracy,0.1753846153846154,0.1753846153846154,0.1753846153846154,0.1753846153846154
macro avg,0.17291666666666666,0.1380365526492287,0.15285558667911608,325.0
weighted avg,0.22276923076923077,0.1753846153846154,0.19578826402355815,325.0
