,precision,recall,f1-score,support
False,0.45011600928074247,1.0,0.6208,194.0
True,1.0,0.8973136915077989,0.9458780543503083,2308.0
accuracy,0.9052757793764988,0.9052757793764988,0.9052757793764988,0.9052757793764988
macro avg,0.7250580046403712,0.9486568457538995,0.7833390271751541,2502.0
weighted avg,0.9573631118307211,0.9052757793764988,0.9206721620465673,2502.0
