,precision,recall,f1-score,support
False,0.32388663967611336,1.0,0.48929663608562696,320.0
True,1.0,0.1942098914354644,0.32525252525252524,829.0
accuracy,0.4186248912097476,0.4186248912097476,0.4186248912097476,0.4186248912097476
macro avg,0.6619433198380567,0.5971049457177322,0.40727458066907607,1149.0
weighted avg,0.8117003696225903,0.4186248912097476,0.37093930981875023,1149.0
