,precision,recall,f1-score,support
False,0.03127187864644107,1.0,0.060647205250056575,134.0
True,1.0,0.04902634593356243,0.09347018999781612,4365.0
accuracy,0.0773505223382974,0.0773505223382974,0.0773505223382974,0.0773505223382974
macro avg,0.5156359393232205,0.5245131729667812,0.07705869762393634,4499.0
weighted avg,0.971147017501361,0.0773505223382974,0.09249257720470659,4499.0
