,precision,recall,f1-score,support
False,0.6343001261034048,1.0,0.7762345679012347,503.0
True,1.0,0.16666666666666666,0.2857142857142857,348.0
accuracy,0.6592244418331374,0.6592244418331374,0.6592244418331374,0.6592244418331374
macro avg,0.8171500630517023,0.5833333333333334,0.5309744268077602,851.0
weighted avg,0.783846020481801,0.6592244418331374,0.5756457803559253,851.0
